Date,Open,High,Low,Close,Adj Close,Volume
1999-07-09,0.486607,0.505580,0.458147,0.475446,0.405951,3512230400
1999-07-16,0.478795,0.498326,0.456473,0.467634,0.399281,2539768000
1999-07-23,0.471540,0.494420,0.454241,0.481027,0.410716,1580532800
1999-07-30,0.486607,0.517857,0.465402,0.488839,0.417386,1807926400
1999-08-06,0.482701,0.547991,0.477679,0.535714,0.457410,2601513600
1999-08-13,0.541295,0.553571,0.522879,0.524554,0.447881,1914897600
1999-08-20,0.529018,0.563616,0.519531,0.554688,0.473610,1885430400
1999-08-27,0.560268,0.637835,0.553571,0.630022,0.537933,3101750400
1999-09-03,0.642299,0.695871,0.629464,0.674665,0.576050,3916348800
1999-09-10,0.678571,0.706473,0.659598,0.685826,0.585580,1900516800
1999-09-17,0.690290,0.715402,0.562500,0.565290,0.482663,6358430400
1999-09-24,0.565848,0.598354,0.512835,0.565290,0.482663,5108398400
1999-10-01,0.554688,0.621652,0.531250,0.592634,0.506010,3298512000
1999-10-08,0.590960,0.654576,0.566964,0.653460,0.557945,3745212800
1999-10-15,0.635045,0.688058,0.611049,0.679688,0.580339,4847024000
1999-10-22,0.688616,0.705357,0.654576,0.695313,0.593680,2054696000
1999-10-29,0.703683,0.762277,0.690290,0.746652,0.637515,1908412800
1999-11-05,0.755580,0.872628,0.750000,0.823661,0.703268,3024683200
1999-11-12,0.820871,0.845982,0.780134,0.800223,0.683256,1502177600
1999-11-19,0.799107,0.850446,0.786272,0.845424,0.721850,1273294400
1999-11-26,0.845982,0.987723,0.832589,0.983817,0.840014,2625336000
1999-12-03,1.001674,1.053571,0.900670,0.939732,0.802373,2827272000
1999-12-10,0.940290,0.975446,0.813058,0.877790,0.749485,2690396800
1999-12-17,0.900670,0.933594,0.862723,0.924107,0.789032,1643196800
1999-12-24,0.931920,0.932478,0.848214,0.895647,0.764732,907614400
1999-12-31,0.901228,1.004464,0.848214,0.848214,0.724232,2758280000
2000-01-07,0.861607,0.912946,0.772321,0.863839,0.737573,3416100800
2000-01-14,0.892857,1.084821,0.887277,1.013393,0.865267,3278329600
2000-01-21,1.020089,1.020089,0.914063,0.982143,0.838585,2141249600
2000-01-28,0.965960,0.989955,0.843750,0.922433,0.787603,2382452800
2000-02-04,0.928013,1.045759,0.925223,1.013393,0.865267,1877377600
2000-02-11,1.014509,1.070871,0.966518,1.025670,0.875750,1733278400
2000-02-18,1.023438,1.063616,0.952567,1.028599,0.878251,1505268800
2000-02-25,1.025112,1.179129,0.967634,1.089286,0.930067,2334696000
2000-03-03,1.114955,1.152902,1.055804,1.091518,0.931973,1354886400
2000-03-10,1.086496,1.142299,1.017857,1.085379,0.926731,1802852800
2000-03-17,1.072545,1.342634,1.068080,1.261719,1.077296,2164422400
2000-03-24,1.271763,1.292411,1.119978,1.122768,0.958655,1583299200
2000-03-31,1.137835,1.245536,1.042411,1.117746,0.954367,2110819200
2000-04-07,1.136161,1.185268,0.936384,1.016183,0.867649,2467483200
2000-04-14,0.976004,1.162946,0.973214,1.061384,0.906244,2710377600
2000-04-21,1.026786,1.149554,1.024554,1.131696,0.966278,1528777600
2000-04-28,1.135045,1.138393,0.987165,0.988281,0.843826,1601521600
2000-05-05,0.989397,1.024554,0.881696,0.917969,0.783791,1830953600
2000-05-12,0.946429,0.986607,0.893973,0.899554,0.768068,2198168000
2000-05-19,0.886161,0.886161,0.741071,0.779157,0.665269,3098972800
2000-05-26,0.785714,0.814732,0.717634,0.795759,0.679444,2231555200
2000-06-02,0.837054,0.890625,0.794643,0.846540,0.722803,2217544000
2000-06-09,0.863839,0.874442,0.787388,0.824777,0.704221,1420171200
2000-06-16,0.834821,1.029018,0.795201,0.959821,0.819526,2156672000
2000-06-23,0.960379,0.991071,0.907366,0.915179,0.781409,1083880000
2000-06-30,0.943080,0.985491,0.886161,0.925223,0.789985,968688000
2000-07-07,0.939174,1.082589,0.930804,1.008929,0.861456,1690388000
2000-07-14,1.020089,1.053571,0.924107,0.984375,0.840491,1692129600
2000-07-21,0.970703,0.993304,0.848214,0.928571,0.792843,1325469600
2000-07-28,0.933594,0.937500,0.790179,0.857143,0.731856,1032729600
2000-08-04,0.883371,0.915179,0.827009,0.849330,0.725185,1258499200
2000-08-11,0.836496,0.936384,0.813616,0.918527,0.784268,923490400
2000-08-18,0.917411,1.011161,0.886161,1.001953,0.855500,1149075200
2000-08-25,1.008929,1.098214,1.006696,1.088170,0.929114,1665484800
2000-09-01,1.094866,1.145089,1.031250,1.107143,0.945314,1128383200
2000-09-08,1.100446,1.100446,1.013393,1.015346,0.866935,1303433600
2000-09-15,1.031250,1.097098,0.968750,1.012277,0.864315,1828439200
2000-09-22,0.898438,0.991071,0.859375,0.955357,0.815714,2835033600
2000-09-29,0.503348,0.517857,0.390625,0.393973,0.336387,14223580000
2000-10-06,0.405134,0.409598,0.341518,0.357143,0.304940,4290809600
2000-10-13,0.361607,0.415179,0.327009,0.338170,0.288740,5010639200
2000-10-20,0.340402,0.372768,0.312500,0.330357,0.282069,3532827200
2000-10-27,0.337054,0.400670,0.319196,0.398438,0.340199,3435633600
2000-11-03,0.410714,0.410714,0.340402,0.360491,0.307799,2110186400
2000-11-10,0.345703,0.366071,0.325893,0.339286,0.289693,1784798400
2000-11-17,0.342634,0.348214,0.325893,0.330357,0.282069,1436730400
2000-11-24,0.336775,0.356027,0.287946,0.294643,0.251576,1990598400
2000-12-01,0.303571,0.312500,0.250000,0.255580,0.218222,3154586400
2000-12-08,0.264509,0.285714,0.257813,0.257813,0.220129,1762600000
2000-12-15,0.260045,0.272321,0.243304,0.251116,0.214411,2145936800
2000-12-22,0.252232,0.267857,0.252232,0.264509,0.225846,1165511200
2000-12-29,0.262277,0.330357,0.257813,0.304688,0.260152,2639117600
2001-01-05,0.302455,0.330357,0.284598,0.321429,0.274446,2759500800
2001-01-12,0.319196,0.334821,0.294643,0.333705,0.284928,2797379200
2001-01-19,0.347098,0.373884,0.329241,0.356027,0.303987,3382321600
2001-01-26,0.348214,0.401786,0.340402,0.377232,0.322093,3131172800
2001-02-02,0.377232,0.391741,0.352679,0.370536,0.316376,2174183200
2001-02-09,0.366071,0.371652,0.330357,0.358259,0.305893,1721809600
2001-02-16,0.339286,0.356027,0.321429,0.335938,0.286835,1401024800
2001-02-23,0.332589,0.351563,0.306920,0.334821,0.285881,1687515200
2001-03-02,0.327009,0.393973,0.325893,0.371652,0.317328,2086576800
2001-03-09,0.368304,0.381696,0.323661,0.351563,0.300176,2140577600
2001-03-16,0.339286,0.388393,0.337054,0.386161,0.329717,2420208000
2001-03-23,0.393973,0.424107,0.377321,0.402321,0.343515,3420888800
2001-03-30,0.402679,0.405714,0.334821,0.372679,0.318205,2242195200
2001-04-06,0.371429,0.411071,0.355357,0.400357,0.341838,1681876000
2001-04-13,0.394464,0.459821,0.350000,0.459286,0.392153,3944936800
2001-04-20,0.445179,0.466071,0.419821,0.440893,0.376448,2742544000
2001-04-27,0.450000,0.484286,0.441607,0.445714,0.380565,2045108800
2001-05-04,0.432857,0.461607,0.409821,0.410714,0.350681,1486906400
2001-05-11,0.410893,0.455357,0.406250,0.420536,0.359067,1403740800
2001-05-18,0.417143,0.430893,0.403929,0.414286,0.353731,1585763200
2001-05-25,0.414286,0.415893,0.344643,0.356250,0.304178,1894704000
2001-06-01,0.359464,0.387500,0.356786,0.386786,0.330250,1758148000
2001-06-08,0.386607,0.388036,0.352857,0.355000,0.303110,1749255200
2001-06-15,0.358929,0.410714,0.345536,0.401607,0.342905,1894575200
2001-06-22,0.401429,0.428571,0.388571,0.420357,0.358914,1720896800
2001-06-29,0.422500,0.448214,0.410893,0.414107,0.353578,1010273600
2001-07-06,0.406429,0.443036,0.372143,0.435000,0.371417,2120966400
2001-07-13,0.430893,0.450357,0.352679,0.356429,0.304330,3379392800
2001-07-20,0.351786,0.366071,0.318750,0.331964,0.283441,1847339200
2001-07-27,0.334821,0.354821,0.330357,0.353929,0.302196,1368746400
2001-08-03,0.355179,0.355357,0.331071,0.340179,0.290456,931089600
2001-08-10,0.340000,0.345714,0.320893,0.333036,0.284357,1141280000
2001-08-17,0.321429,0.329464,0.313929,0.318036,0.271549,1037484000
2001-08-24,0.321429,0.344643,0.308571,0.318393,0.271854,1246375200
2001-08-31,0.316607,0.340714,0.315179,0.316429,0.270177,1207544800
2001-09-07,0.312500,0.323214,0.302143,0.310179,0.264841,550676000
2001-09-14,0.285714,0.316429,0.276786,0.280000,0.239073,1569601600
2001-09-21,0.264286,0.300714,0.262143,0.276964,0.236481,2055496800
2001-09-28,0.280536,0.290179,0.264821,0.283571,0.242122,1893365600
2001-10-05,0.275000,0.316786,0.267679,0.316786,0.270482,1366618400
2001-10-12,0.309107,0.328750,0.301071,0.321429,0.274446,1707624800
2001-10-19,0.320357,0.346786,0.316964,0.342679,0.292590,1873088000
2001-10-26,0.336786,0.343750,0.304643,0.331964,0.283441,1381654400
2001-11-02,0.330714,0.359464,0.324286,0.334107,0.285271,1474149600
2001-11-09,0.332143,0.355357,0.320714,0.347321,0.296554,994644000
2001-11-16,0.344107,0.360714,0.328571,0.351429,0.300061,1041420800
2001-11-23,0.351964,0.384821,0.349464,0.364643,0.311344,1242623200
2001-11-30,0.365536,0.429107,0.361607,0.406786,0.347327,1773010400
2001-12-07,0.401071,0.410536,0.366071,0.375000,0.320187,969304000
2001-12-14,0.370179,0.387143,0.358750,0.369107,0.315155,1109656800
2001-12-21,0.375179,0.398214,0.371429,0.394107,0.336501,644873600
2001-12-28,0.392321,0.424107,0.389821,0.421071,0.359524,1578410400
2002-01-04,0.416786,0.428571,0.361607,0.379107,0.323694,2085171200
2002-01-11,0.381964,0.406071,0.366071,0.401429,0.342753,2282588000
2002-01-18,0.392857,0.419821,0.385536,0.414464,0.353883,1453407200
2002-01-25,0.408750,0.441607,0.404643,0.441429,0.376906,1552706400
2002-02-01,0.434643,0.463929,0.430000,0.433929,0.370503,2322975200
2002-02-08,0.435714,0.450714,0.417321,0.439286,0.375076,1551256000
2002-02-15,0.438036,0.446071,0.383036,0.383929,0.327811,1382640000
2002-02-22,0.386786,0.441429,0.373929,0.387500,0.330860,2580552800
2002-03-01,0.391607,0.438929,0.389643,0.435357,0.371722,1456408800
2002-03-08,0.441786,0.448929,0.426250,0.436250,0.372484,1204677600
2002-03-15,0.436786,0.451786,0.415357,0.433393,0.370045,1698474400
2002-03-22,0.432500,0.438571,0.410714,0.422679,0.360897,959022400
2002-03-29,0.417500,0.447321,0.415714,0.444643,0.379650,955869600
2002-04-05,0.445536,0.450000,0.424643,0.443929,0.379041,1363628000
2002-04-12,0.446607,0.467321,0.438750,0.453750,0.387426,2032150400
2002-04-19,0.455179,0.455179,0.420536,0.430714,0.367757,1212954400
2002-04-26,0.433571,0.435357,0.410714,0.423036,0.361202,1312281600
2002-05-03,0.420893,0.437857,0.395357,0.431964,0.368825,1384493600
2002-05-10,0.433750,0.463929,0.409643,0.450179,0.384377,1590388800
2002-05-17,0.455179,0.460357,0.416429,0.449643,0.383920,1447672800
2002-05-24,0.446250,0.446250,0.418393,0.432143,0.368978,734059200
2002-05-31,0.430179,0.433036,0.393571,0.395714,0.337873,1485506400
2002-06-07,0.388571,0.391786,0.346071,0.348929,0.297927,2120249600
2002-06-14,0.343571,0.368393,0.300893,0.305536,0.260876,3208973600
2002-06-21,0.303036,0.316607,0.285357,0.304643,0.260114,1988924000
2002-06-28,0.305357,0.319286,0.299107,0.313393,0.267585,996766400
2002-07-05,0.316250,0.334821,0.303036,0.326786,0.279020,1180160800
2002-07-12,0.331250,0.335536,0.263393,0.267679,0.228553,2961201600
2002-07-19,0.262500,0.271786,0.250179,0.256429,0.218947,2101943200
2002-07-26,0.258214,0.276964,0.246429,0.264286,0.225656,1377157600
2002-08-02,0.263214,0.274643,0.249464,0.273214,0.233279,1215961600
2002-08-09,0.272321,0.281250,0.259643,0.278750,0.238006,1376513600
2002-08-16,0.275893,0.290179,0.272857,0.285179,0.243495,1109147200
2002-08-23,0.283929,0.284821,0.259107,0.262500,0.224131,1027588800
2002-08-30,0.263036,0.270357,0.250893,0.253214,0.216202,1117295200
2002-09-06,0.259107,0.261607,0.252143,0.252500,0.215593,1061547200
2002-09-13,0.252321,0.269464,0.250893,0.260357,0.222301,1532176800
2002-09-20,0.261071,0.271250,0.257143,0.262500,0.224131,1330487200
2002-09-27,0.258750,0.265179,0.250000,0.255357,0.218032,1233517600
2002-10-04,0.256429,0.257143,0.238571,0.251964,0.215135,1567428800
2002-10-11,0.254464,0.272321,0.248214,0.251964,0.215135,1671521600
2002-10-18,0.250000,0.271607,0.248750,0.262321,0.223978,1128752800
2002-10-25,0.262321,0.293571,0.260536,0.286964,0.245019,1454062400
2002-11-01,0.284643,0.310357,0.282321,0.285714,0.243952,1329910400
2002-11-08,0.285893,0.293036,0.270000,0.291071,0.248526,940284800
2002-11-15,0.289821,0.293571,0.268036,0.291964,0.249288,1163747200
2002-11-22,0.287321,0.291071,0.272679,0.280714,0.239683,954346400
2002-11-29,0.281964,0.287500,0.258929,0.261250,0.223064,1339200800
2002-12-06,0.261607,0.277679,0.259286,0.271250,0.231602,1192895200
2002-12-13,0.270357,0.271250,0.251786,0.253571,0.216507,1137287200
2002-12-20,0.255179,0.264464,0.246071,0.257143,0.219557,568685600
2002-12-27,0.255536,0.266429,0.247143,0.264286,0.225656,617232000
2003-01-03,0.264286,0.274643,0.257857,0.262143,0.223826,1325228800
2003-01-10,0.260357,0.266071,0.253750,0.261071,0.222911,1471103200
2003-01-17,0.260000,0.260000,0.246429,0.253036,0.216050,963614400
2003-01-24,0.254286,0.269643,0.242143,0.255714,0.218337,1763232800
2003-01-31,0.253393,0.266607,0.250893,0.257679,0.220014,1324187200
2003-02-07,0.259821,0.261429,0.251071,0.259643,0.221691,1039550400
2003-02-14,0.260893,0.273214,0.256250,0.263750,0.225198,998916800
2003-02-21,0.264643,0.269286,0.246429,0.265357,0.226570,897775200
2003-02-28,0.265357,0.270714,0.257143,0.260000,0.221996,751816800
2003-03-07,0.258393,0.264286,0.251071,0.262857,0.224436,1054754400
2003-03-14,0.262143,0.270536,0.260714,0.266250,0.227333,1087486400
2003-03-21,0.269464,0.270536,0.255357,0.258750,0.220929,927483200
2003-03-28,0.257143,0.262500,0.250714,0.258214,0.220471,873387200
2003-04-04,0.259286,0.266964,0.252500,0.256607,0.219099,725642400
2003-04-11,0.250893,0.257857,0.227143,0.234286,0.200041,3832068800
2003-04-18,0.234464,0.243393,0.231786,0.240000,0.204920,987677600
2003-04-25,0.240357,0.256964,0.236250,0.256429,0.218947,2101288000
2003-05-02,0.258214,0.325714,0.256071,0.321429,0.274446,5133497600
2003-05-09,0.327321,0.338750,0.319286,0.334464,0.285576,2095038400
2003-05-16,0.331964,0.339464,0.314286,0.325714,0.278105,1687207200
2003-05-23,0.325179,0.337500,0.319643,0.323214,0.275970,1170293600
2003-05-30,0.323571,0.326607,0.303929,0.315000,0.268957,1638896000
2003-06-06,0.316786,0.322143,0.296964,0.317321,0.270939,1155688800
2003-06-13,0.316964,0.350179,0.305893,0.341786,0.291828,1443747200
2003-06-20,0.345536,0.351607,0.333929,0.344464,0.294114,1669808000
2003-06-27,0.344643,0.349107,0.330000,0.341607,0.291675,1232005600
2003-07-04,0.344107,0.366071,0.341607,0.349643,0.298536,927589600
2003-07-11,0.351071,0.374107,0.346071,0.373214,0.318662,1534052800
2003-07-18,0.373214,0.383929,0.362500,0.366250,0.312716,1053343200
2003-07-25,0.364464,0.385179,0.360179,0.376429,0.321407,1059223200
2003-08-01,0.375000,0.383929,0.346786,0.355893,0.303873,1049003200
2003-08-08,0.359107,0.363214,0.347500,0.356607,0.304482,916204800
2003-08-15,0.357500,0.387679,0.351071,0.387143,0.330555,980868000
2003-08-22,0.389464,0.396786,0.363393,0.396250,0.338331,1098333600
2003-08-29,0.396429,0.416429,0.393750,0.407679,0.348089,973896000
2003-09-05,0.405893,0.413393,0.394643,0.402857,0.343972,1026323200
2003-09-12,0.401964,0.413214,0.390179,0.408571,0.348851,1218145600
2003-09-19,0.408571,0.411607,0.361607,0.364821,0.311496,1393896000
2003-09-26,0.362500,0.387500,0.359821,0.367321,0.313630,1438550400
2003-10-03,0.374821,0.422679,0.372857,0.418750,0.357542,1762521600
2003-10-10,0.419643,0.446607,0.400179,0.415179,0.354493,2315908000
2003-10-17,0.417500,0.419464,0.399643,0.410536,0.350529,1142215200
2003-10-24,0.402857,0.428571,0.396964,0.412321,0.352053,1161221600
2003-10-31,0.416071,0.416964,0.401250,0.412857,0.352511,1489773600
2003-11-07,0.414107,0.415000,0.383571,0.400357,0.341838,1172270400
2003-11-14,0.401429,0.403750,0.358929,0.363929,0.310734,1316672000
2003-11-21,0.363214,0.379821,0.354464,0.370000,0.315918,1137444000
2003-11-28,0.371071,0.391071,0.366429,0.377679,0.322474,1012166400
2003-12-05,0.373214,0.381071,0.356429,0.378750,0.323389,924033600
2003-12-12,0.380714,0.383750,0.353393,0.357857,0.305550,1560714400
2003-12-19,0.360536,0.367679,0.343750,0.364464,0.311191,1316599200
2003-12-26,0.363393,0.384464,0.363214,0.381607,0.325828,716458400
2004-01-02,0.384821,0.423750,0.378214,0.417143,0.356170,2096186400
2004-01-09,0.414821,0.443571,0.401786,0.408036,0.348394,3232275200
2004-01-16,0.408750,0.411429,0.396071,0.396071,0.338178,1120431200
2004-01-23,0.400357,0.417500,0.396250,0.405000,0.345802,1293611200
2004-01-30,0.404464,0.409107,0.387500,0.400357,0.341838,1311940000
2004-02-06,0.400893,0.428393,0.400000,0.423750,0.361811,1169476000
2004-02-13,0.425893,0.430357,0.400179,0.401250,0.342600,951652800
2004-02-20,0.401786,0.413929,0.390893,0.411429,0.351291,1205422400
2004-02-27,0.410000,0.450357,0.409821,0.449286,0.383615,1932560000
2004-03-05,0.445536,0.502500,0.444643,0.484821,0.413956,4284649600
2004-03-12,0.487857,0.496071,0.453393,0.458393,0.391391,2148888000
2004-03-19,0.456429,0.481071,0.450357,0.479821,0.409686,2207783200
2004-03-26,0.482143,0.499821,0.475357,0.484107,0.413346,1839404000
2004-04-02,0.495536,0.506607,0.480714,0.491607,0.419750,1414179200
2004-04-09,0.491071,0.528214,0.469821,0.523214,0.446737,3068116800
2004-04-16,0.520536,0.523393,0.484107,0.496071,0.423561,2140264000
2004-04-23,0.494643,0.500000,0.463929,0.478036,0.408162,1522780000
2004-04-30,0.476964,0.481429,0.455179,0.474643,0.405265,1545784800
2004-05-07,0.474107,0.495000,0.463214,0.485536,0.414566,1449459200
2004-05-14,0.486607,0.491071,0.470714,0.476964,0.407247,1336199200
2004-05-21,0.480357,0.513929,0.477321,0.503036,0.429508,1293616800
2004-05-28,0.501429,0.520893,0.493036,0.507143,0.433015,897495200
2004-06-04,0.510000,0.553036,0.509107,0.548929,0.468693,1717391200
2004-06-11,0.547321,0.595000,0.526786,0.585893,0.500254,2149582400
2004-06-18,0.583214,0.604107,0.573571,0.592500,0.505895,1800360800
2004-06-25,0.590536,0.610536,0.560893,0.576786,0.492478,2150064000
2004-07-02,0.544286,0.561071,0.530893,0.538214,0.459544,1891036000
2004-07-09,0.540536,0.600536,0.513214,0.588036,0.502084,3640184800
2004-07-16,0.585714,0.587857,0.554643,0.565714,0.483025,1980675200
2004-07-23,0.563036,0.586071,0.544286,0.582857,0.497662,1599718400
2004-07-30,0.583036,0.589286,0.555893,0.560536,0.478604,1340735200
2004-08-06,0.551786,0.563214,0.530357,0.542321,0.463051,1682766400
2004-08-13,0.546429,0.568929,0.541964,0.548393,0.468236,1840316800
2004-08-20,0.548393,0.628214,0.544464,0.618929,0.528461,2407053600
2004-08-27,0.619286,0.642679,0.606429,0.636786,0.543708,1905568000
2004-09-03,0.625179,0.653036,0.625179,0.637500,0.544318,1400291200
2004-09-10,0.636786,0.656429,0.621071,0.649107,0.554228,1599399200
2004-09-17,0.652679,0.694107,0.650000,0.665536,0.568256,1933052800
2004-09-24,0.668750,0.701250,0.657679,0.691964,0.590821,1818712000
2004-10-01,0.698571,0.730893,0.685714,0.707500,0.604086,2318103200
2004-10-08,0.706429,0.816964,0.672321,0.803214,0.685810,5074725600
2004-10-15,0.801429,0.863393,0.789107,0.856071,0.730941,4363486400
2004-10-22,0.848929,0.932500,0.838750,0.931964,0.795741,3527832000
2004-10-29,0.925714,1.001964,0.925000,0.972321,0.830199,4275056800
2004-11-05,0.979643,0.990179,0.929286,0.987500,0.843159,3123708000
2004-11-12,0.982321,0.994464,0.968214,0.989107,0.844531,1923751200
2004-11-19,0.990893,1.164286,0.973214,1.143750,0.976570,5635728000
2004-11-26,1.166964,1.242321,1.148929,1.164464,0.994256,5079575200
2004-12-03,1.152321,1.191607,1.102679,1.142679,0.975655,4977072800
2004-12-10,1.161250,1.205357,1.153571,1.189286,1.015450,3111012800
2004-12-17,1.193571,1.197143,1.100000,1.143036,0.975961,3827796000
2004-12-24,1.157143,1.163393,1.108036,1.157143,0.988006,1966148800
2004-12-31,1.158750,1.169107,1.117857,1.152679,0.984194,3453380000
2005-01-07,1.160714,1.328929,1.130357,1.246429,1.064241,11648806400
2005-01-14,1.254464,1.280714,1.209821,1.258214,1.074304,4444020000
2005-01-21,1.273393,1.302143,1.250000,1.297143,1.107542,3957917600
2005-01-28,1.296786,1.426964,1.293571,1.389464,1.186369,4912818400
2005-02-04,1.390536,1.464107,1.368929,1.399286,1.194755,4262507200
2005-02-11,1.426071,1.622857,1.409643,1.568036,1.338839,7942452000
2005-02-18,1.566786,1.594821,1.523036,1.588036,1.355916,5246757600
2005-02-25,1.600357,1.612143,1.472143,1.492500,1.274344,3905123600
2005-03-04,1.527143,1.544643,1.386786,1.422500,1.214576,4328276400
2005-03-11,1.436071,1.531429,1.411429,1.508929,1.288371,3246558000
2005-03-18,1.547500,1.570357,1.500714,1.517857,1.295995,2995221600
2005-03-25,1.526786,1.534286,1.482143,1.488214,1.270685,1767861200
2005-04-01,1.503214,1.562500,1.434286,1.555714,1.328318,2699351200
2005-04-08,1.560714,1.587500,1.315714,1.330714,1.136206,6577813200
2005-04-15,1.307857,1.347857,1.214286,1.327857,1.133767,5841631600
2005-04-22,1.315714,1.339643,1.246429,1.269286,1.083757,3585092000
2005-04-29,1.291071,1.331071,1.257857,1.310000,1.118520,2469832400
2005-05-06,1.317500,1.337500,1.182500,1.218929,1.040760,4134429600
2005-05-13,1.221429,1.345714,1.216786,1.341071,1.145049,3195236800
2005-05-20,1.330357,1.462143,1.328214,1.455000,1.242326,3010212800
2005-05-27,1.451429,1.456786,1.413571,1.430000,1.220980,1547999600
2005-06-03,1.362857,1.379643,1.301786,1.344643,1.148099,3308362400
2005-06-10,1.335714,1.360000,1.268571,1.356429,1.158162,2573569600
2005-06-17,1.373929,1.420714,1.335000,1.388929,1.185912,2389548000
2005-06-24,1.396071,1.397143,1.290000,1.314643,1.122484,2227929200
2005-07-01,1.315357,1.362857,1.296071,1.343929,1.147489,1482619600
2005-07-08,1.352500,1.500357,1.338214,1.455357,1.242630,3847457600
2005-07-15,1.463214,1.572857,1.445000,1.546071,1.320085,2802702000
2005-07-22,1.551429,1.581429,1.523929,1.564286,1.335637,1399386800
2005-07-29,1.555714,1.585000,1.502857,1.525357,1.302399,1700832000
2005-08-05,1.517500,1.585357,1.500714,1.571429,1.341736,1432082400
2005-08-12,1.552143,1.726071,1.548571,1.653571,1.411872,3482670800
2005-08-19,1.652857,1.682857,1.616429,1.645000,1.404553,1908230800
2005-08-26,1.647143,1.684643,1.616429,1.652143,1.410652,1795438400
2005-09-02,1.653571,1.790000,1.647143,1.777857,1.517991,2706712400
2005-09-09,1.788214,1.843929,1.761786,1.781071,1.520735,2450904400
2005-09-16,1.793929,1.921786,1.783929,1.853571,1.582638,3093039600
2005-09-23,1.860714,1.948571,1.806786,1.869286,1.596056,3209113600
2005-09-30,1.868929,1.976786,1.816786,1.846429,1.576540,2946952400
2005-10-07,1.847143,1.926786,1.709643,1.919286,1.638747,6974335200
2005-10-14,1.929643,2.017857,1.828929,2.005000,1.711933,4628419600
2005-10-21,2.030000,2.055714,1.967500,1.978929,1.689672,2914741200
2005-10-28,2.001429,2.225714,1.934643,2.208929,1.886054,4201761200
2005-11-04,2.155357,2.202500,2.107500,2.185000,1.865623,3208906400
2005-11-11,2.197857,2.352857,2.175357,2.304286,1.967472,2792944000
2005-11-18,2.332500,2.427857,2.275714,2.396786,2.046453,2062807600
2005-11-25,2.416429,2.561786,2.405357,2.557143,2.183369,3713533600
2005-12-02,2.581071,2.672500,2.525000,2.645714,2.258995,3806406800
2005-12-09,2.650357,2.695000,2.509643,2.577857,2.201057,3586091600
2005-12-16,2.576429,2.660357,2.537143,2.643571,2.257165,2525922000
2005-12-23,2.648929,2.685000,2.550714,2.551786,2.178797,1708588000
2005-12-30,2.532500,2.713571,2.512143,2.656429,2.268143,2500523200
2006-01-06,2.687500,3.085714,2.662500,3.010357,2.570339,6433971600
2006-01-13,3.035357,3.085000,2.812143,2.822857,2.410245,4508414400
2006-01-20,2.831429,2.858571,2.568929,2.583214,2.205631,5793916800
2006-01-27,2.605357,2.735714,2.531071,2.575000,2.198617,4494316400
2006-02-03,2.580000,2.599643,2.304643,2.319643,1.980585,5835600400
2006-02-10,2.327857,2.536071,2.246429,2.520357,2.151961,5912860800
2006-02-17,2.510714,2.607143,2.428571,2.562500,2.187944,3190762400
2006-02-24,2.576429,2.603214,2.429286,2.486071,2.122688,3982056400
2006-03-03,2.478571,2.496786,2.278929,2.283214,1.949480,3975767600
2006-03-10,2.287500,2.430000,2.230357,2.296786,1.961070,4187985200
2006-03-17,2.312500,2.340714,2.128929,2.148571,1.834518,5536571600
