,0
0,236.61168
1,241.15508
2,245.70982
3,250.37488
4,254.88614
5,258.80328
6,262.0969
7,265.567
8,269.7339
9,274.4076
10,279.6637
11,285.35184
12,291.5868
13,297.2785
14,301.95798
15,305.70053
16,308.85074
17,311.0604
18,310.4935
19,307.9419
20,303.6249
21,298.0136
22,290.99716
23,283.12125
